foundid,id,name,party,partyLabel,votes,election,electionLabel,ranking
,,James Andrew McGugan,Q10658,Scottish National Party,11337,Q119524,February 1974 general election,2
,,G. Dunnett,Q9626,Conservative Party (UK),8115,Q119524,February 1974 general election,3
,,Forbes McCallum,Q622441,Liberal Party (UK),6001,Q119524,February 1974 general election,4
,Q2157626,Robert Hughes,Q9630,Labour Party (UK),23130,Q918508,October 1974 general election,1
,,James Andrew McGugan,Q10658,Scottish National Party,13509,Q918508,October 1974 general election,2
,Q2074969,Peter Fraser,Q9626,Conservative Party (UK),5125,Q918508,October 1974 general election,3
,,F. McCallum,Q622441,Liberal Party (UK),3700,Q918508,October 1974 general election,4
,Q2157626,Robert Hughes,Q9630,Labour Party (UK),26771,Q918450,1979 general election,1
,,Gordon Cassie Adams,Q9626,Conservative Party (UK),7657,Q918450,1979 general election,2
,Q540381,Maureen Watt,Q10658,Scottish National Party,5796,Q918450,1979 general election,3
,,Lindsay Jane McMillan,Q622441,Liberal Party (UK),4887,Q918450,1979 general election,4
,Q2157626,Robert Hughes,Q9630,Labour Party (UK),19262,Q918466,1983 general election,1
,,Colin Deans,Q40052,Social Democratic Party (UK),10118,Q918466,1983 general election,2
,,Gae Scanlan,Q9626,Conservative Party (UK),7426,Q918466,1983 general election,3
,,James McGugan,Q10658,Scottish National Party,3790,Q918466,1983 general election,4
,,Margaret Harty,Q15980875,Ecology Party,67,Q918466,1983 general election,5
,Q2157626,Robert Hughes,Q9630,Labour Party (UK),24145,Q918472,1987 general election,1
,Q390317,Sir Robert Hill Smith,Q40052,Social Democratic Party (UK),7867,Q918472,1987 general election,2
,,Gae Scanlan,Q9626,Conservative Party (UK),6330,Q918472,1987 general election,3
,,Philip Greenhorn,Q10658,Scottish National Party,5827,Q918472,1987 general election,4
,Q2157626,Robert Hughes,Q9630,Labour Party (UK),18845,Q543609,1992 general election,1
,,James McGugan,Q10658,Scottish National Party,9608,Q543609,1992 general election,2
,,Paul S. Cook,Q9626,Conservative Party (UK),6836,Q543609,1992 general election,3
,Q20826693,Martin Ford,Q9624,Liberal Democrats (UK),4772,Q543609,1992 general election,4
,Q6742616,Malcolm Savidge,Q9630,Labour Party (UK),18839,Q918503,1997 general election,1
,Q570298,Brian Adam,Q10658,Scottish National Party,8379,Q918503,1997 general election,2
,,James Gifford,Q9626,Conservative Party (UK),5763,Q918503,1997 general election,3
,Q1436381,Mike Rumbles,Q9624,Liberal Democrats (UK),5421,Q918503,1997 general election,4
,,Alasdair McKenzie,Q278315,Referendum Party (UK),463,Q918503,1997 general election,5
,Q6742616,Malcolm Savidge,Q9630,Labour Party (UK),13157,Q590740,2001 general election,1
,Q559634,Alasdair Allan,Q10658,Scottish National Party,8708,Q590740,2001 general election,2
,,Jim Donaldson,Q9624,Liberal Democrats (UK),4991,Q590740,2001 general election,3
,,Richard Cowling,Q9626,Conservative Party (UK),3047,Q590740,2001 general election,4
,,Shona Foreman,Q891900,Scottish Socialist Party,454,Q590740,2001 general election,5
,Q300334,Frank Doran,Q9630,Labour Party (UK),15557,Q428598,2005 general election,1
,,Steve Delaney,Q9624,Liberal Democrats (UK),8762,Q428598,2005 general election,2
,Q1740263,Kevin Stewart,Q10658,Scottish National Party,8168,Q428598,2005 general election,3
,,David Anderson,Q9626,Conservative Party (UK),3456,Q428598,2005 general election,4
,,John Connon,Q891900,Scottish Socialist Party,691,Q428598,2005 general election,5
,Q300334,Frank Doran,Q3179541,Scottish Labour Party,16746,Q215622,2010 general election,1
,Q6205978,Joanna Strathdee,Q10658,Scottish National Party,8385,Q215622,2010 general election,2
,,Kristian Chapman,Q3250438,Scottish Liberal Democrats,7001,Q215622,2010 general election,3
,,Stewart Whyte,Q3243587,Scottish Conservatives,4666,Q215622,2010 general election,4
,,Roy Jones,Q161269,British National Party,635,Q215622,2010 general election,5
,,Ewan Robertson,Q891900,Scottish Socialist Party,268,Q215622,2010 general election,6
,Q19868554,Kirsty Blackman,Q10658,Scottish National Party,24793,Q3586935,2015 general election,1
,Q2149018,Richard Baker,Q3179541,Scottish Labour Party,11397,Q3586935,2015 general election,2
Q76362937,,Sanjoy Sen,Q3243587,Scottish Conservatives,5304,Q3586935,2015 general election,3
,,Euan Davidson,Q3250438,Scottish Liberal Democrats,2050,Q3586935,2015 general election,4
,,Tyrinne Rutherford,Q980923,Trade Unionist and Socialist Coalition,206,Q3586935,2015 general election,5
,,Christopher Willett,Q158093,National Front (UK),186,Q3586935,2015 general election,6
,Q19868554,Kirsty Blackman,Q10658,Scottish National Party,15170,Q25052149,2017 general election,1
,,Orr Vinegold,Q3179541,Scottish Labour Party,11031,Q25052149,2017 general election,2
,,Grace O'Keeffe,Q3243587,Scottish Conservatives,8341,Q25052149,2017 general election,3
Q75838821,,Isobel Davidson,Q3250438,Scottish Liberal Democrats,1693,Q25052149,2017 general election,4
,,Richard Durkin,Q327591,Independent (politician),522,Q25052149,2017 general election,5
,Q19868554,Kirsty Blackman,Q10658,Scottish National Party,20205,Q30173038,General election 2019 general election,1
Q76364065,,Ryan Houghton,Q3243587,Scottish Conservatives,7535,Q30173038,General election 2019 general election,2
Q75720105,,Nurul Ali,Q3179541,Scottish Labour Party,4939,Q30173038,General election 2019 general election,3
Q75838821,,Isobel Davidson,Q3250438,Scottish Liberal Democrats,2846,Q30173038,General election 2019 general election,4
Q76509426,,Sebastian Leslie,Q61651140,Brexit Party,1008,Q30173038,General election 2019 general election,5
Q76130701,,Guy Ingerson,Q1256956,Scottish Green Party,880,Q30173038,General election 2019 general election,6
